cardId,ord,deckName,factor,interval,note,type,queue,due,reps,lapses,left,mod,dictionary_form,definitions
1693246597255,0,日本語::FMA,1300,5,1693246597254,2,2,351,67,12,1001,1698156144,転がる,"['to roll', 'to tumble', '車輪はゆっくり転がり始めた。']"
1693247003626,0,日本語::FMA,1900,19,1693247003624,2,2,351,36,3,1001,1696963320,恐ろしい,"['terrible', 'dreadful', 'terrifying', 'frightening', 'その嵐の天候は恐ろしかった。']"
1693247010793,0,日本語::FMA,2500,31,1693247010792,2,2,360,7,0,1001,1696672793,ものを,"['although', 'but', 'even though', 'I wish that', 'usu. at sentence end; with nuance of strong discontent', '彼に金を貸したらダメだってことを分かっていようものを。']"
1693247039151,0,日本語::FMA,1300,11,1693247039149,2,2,352,50,6,1001,1697741684,反対,"['opposition', 'resistance', 'antagonism', 'hostility', 'objection', 'dissent', 'antonym: <a lang=""ja"" href=""#""><span>賛成</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> approval; agreement; support; favour; favor</span>', '私は、その請求書を払う事に反対した。']"
1693247065595,0,日本語::FMA,2500,49,1693247065593,2,2,389,6,0,1001,1697645816,どうぞ,"['please', 'kindly', 'pray', 'I beg (of you)', '写真をどうぞ見せて下さい。']"
1693247100769,0,日本語::FMA,2500,29,1693247100768,2,2,357,7,0,1001,1696608291,宜しく,"['best regards', 'please remember me', 'please treat me favorably (favourably)', 'please take care of', 'please do', 'ご家族の皆さんによろしく。']"
1693247135465,0,日本語::FMA,2500,44,1693247135465,2,2,376,8,0,1001,1696956874,撃つ,[]
1693247153242,0,日本語::FMA,2300,24,1693247153241,2,2,354,10,1,1001,1696743929,軍人,"['military personnel', 'soldier', '安逸の生活が軍人精神をだめにした。']"
1693247168514,0,日本語::FMA,1500,5,1693247168514,2,2,350,72,5,1001,1698081622,戦場,"['battlefield', 'battleground', '彼は戦場で何度も死をうまく逃れた。']"
1693247179292,0,日本語::FMA,2100,36,1693247179291,2,2,377,13,2,1001,1697732153,連れていく,"['to take (someone; to a place)', 'to take (someone) with one', 'to take along', 'to lead away', 'どうして私をつれていってくれないの。']"
1693247191741,0,日本語::FMA,2300,25,1693247191740,2,2,355,9,1,1001,1696757105,その上,"['in addition', 'furthermore', 'この本はおもしろい、その上、非常にためになる。']"
1693247245072,0,日本語::FMA,2100,32,1693247245071,2,2,377,18,2,1001,1698036870,決める,"['to decide', 'to choose', 'to determine', ""to make up one\\'s mind"", 'to resolve', ""to set one\\'s heart on"", 'to settle', 'to arrange', 'to set', 'to appoint', 'to fix', 'そこに行くことに決めた。', '多くの運動選手は青年時代に盛りを極める。']"
1693247287762,0,日本語::FMA,1300,1,1693247287761,2,2,350,178,13,1001,1698431914,強制,"['compulsion', 'coercion', 'forcing (to do)', 'enforcement', '何も私にそれをあきらめるように強制することができない。']"
1693247307367,0,日本語::FMA,1300,5,1693247307366,2,2,352,87,9,1001,1698250837,可能性,"['potentiality', 'likelihood', 'possibility', 'availability', '彼女が電車に乗り遅れた可能性はあるでしょうか。']"
1693247312639,0,日本語::FMA,1300,11,1693247312638,2,2,353,67,7,1001,1697777686,提示,"['presentation (of a passport, ID, etc.)', 'showing', 'production (e.g. of documents)', '下記に対して価格を提示してください。']"
1693247322535,0,日本語::FMA,1700,1,1693247322534,2,2,350,18,4,1001,1698423840,進む,"['to advance', 'to go forward', 'あの時計は１分進んでいます。']"
1693247337839,0,日本語::FMA,1300,3,1693247337838,2,2,352,122,13,1001,1698430335,絶望,"['despair', 'hopelessness', '私はしばしば絶望感に襲われた。']"
1693247343387,0,日本語::FMA,2500,46,1693247343387,2,2,386,6,0,1001,1697656391,まま,"['as (it is)', 'remaining (in a state)', 'keeping (the same)', 'leaving (unchanged)', '町は昔のままだった。', '物価は現状のまま続くだろう。', '彼は会議中ずっと黙ったままだった。']"
1693247350863,0,日本語::FMA,1900,6,1693247350863,2,2,350,15,3,1001,1697977172,一生,"['whole life', 'a lifetime', 'all through life', 'one existence', 'a generation', 'an age', 'the whole world', 'the era', 'あなたは、一生勉強しなければならない。']"
1693247359263,0,日本語::FMA,1700,6,1693247359262,2,2,355,24,4,1001,1698429973,終える,"['to finish', 'その仕事をもう終えましたか。']"
1693247393812,0,日本語::FMA,1300,3,1693247393812,2,2,351,64,10,1001,1698296562,自身,"[""(one\\'s) self"", 'oneself', 'ジェーン自身がこの手紙を書いた。']"
1693247443612,0,日本語::FMA,1300,3,1693247443612,2,2,351,87,11,1001,1698297651,泥,"['mud', 'slush', '(wet) dirt', 'mire', '川は泥で濁っていた。']"
1693247462107,0,日本語::FMA,2300,5,1693247462107,2,2,351,19,1,1001,1698171335,河,"['river', 'stream', 'この川はあの川の３倍長い。']"
1693247494789,0,日本語::FMA,2100,3,1693247494788,2,2,350,19,2,1001,1698250484,守る,"['to protect', 'to guard', 'to defend', 'あなたは、自分の家族を守らなければならない。']"
1693247523856,0,日本語::FMA,2500,50,1693247523855,2,2,390,8,0,1001,1697647586,お嬢さん,"[""(another\\'s) daughter"", 'see: <a lang=""ja"" href=""#""><span>お嬢様</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. (another\\\'s) daughter</span>', 'お嬢さんは試験に合格なさったそうですね。']"
1693333136515,0,日本語::FMA,2500,43,1693333136514,2,2,383,6,0,1001,1697647904,会う,"['to meet', 'to encounter', 'to see', '逢う is often used for close friends, etc. and may be associated with drama or pathos; 遭う may have an undesirable nuance', '前に彼にあったのを覚えている。']"
1693333153285,0,日本語::FMA,2500,51,1693333153284,2,2,390,7,0,1001,1697518394,でしょう,"['it seems', 'I think', 'I guess', 'I wonder', 'conjectural form of polite copula です; でしょ is less polite', 'see: <a lang=""ja"" href=""#""><span>だろう</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. seems; I think; I guess; I wonder; I hope</span>', 'これは本物のダイヤでしょう。']"
1693333176332,0,日本語::FMA,2500,48,1693333176331,2,2,389,6,0,1001,1697744153,あの,"['that', 'those', 'the', 'someone or something distant from both speaker and listener, or situation unfamiliar to both speaker and listener', 'see: <a lang=""ja"" href=""#""><span>どの</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> which; what (way)</span>', 'see: <a lang=""ja"" href=""#""><span>この</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. this</span>', 'see: <a lang=""ja"" href=""#""><span>その</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. that; the</span>', 'あのおいしいワインをなぜ飲まないんだい。']"
1693333213310,0,日本語::FMA,2500,34,1693333213309,2,2,364,7,0,1001,1696757128,火,"['fire', 'flame', 'blaze', 'いすをもっと火の近くに寄せなさい。']"
1693333245583,0,日本語::FMA,1300,5,1693333245582,2,2,351,281,17,1001,1698173817,後悔,"['regret', 'repentance', 'remorse', '今更後悔しても無駄だ。']"
1693333271711,0,日本語::FMA,1500,14,1693333271711,2,2,354,46,5,1001,1697647800,手術,"['surgery', 'operation', 'procedure', '手術をしなければなりません。']"
1693333333630,0,日本語::FMA,2100,30,1693333333629,2,2,369,20,2,1001,1697518075,吐く,"['to breathe out', 'to breathe', '息を深く吸ったり吐いたりしてください。']"
1693333351856,0,日本語::FMA,2300,43,1693333351855,2,2,390,52,1,1001,1698210542,我慢,"['endurance', 'patience', 'perseverance', 'bearing (with something)', 'この寒さは我慢出来ないな。']"
1693333441256,0,日本語::FMA,1300,3,1693333441254,2,2,352,32,8,1001,1698424047,以来,"['since', 'henceforth', '１９８８年以来トムに会っていません。']"
1693333461098,0,日本語::FMA,2500,51,1693333461097,2,2,393,9,0,1001,1697777733,僕,"['I', 'me', '僕はスーザンに謝ろうと電話したのに、彼女ときたら一方的に電話を切っちゃったんだ。']"
1693333492048,0,日本語::FMA,2500,34,1693333492047,2,2,363,7,0,1001,1696672313,ばっちり,"['perfectly', 'right on the mark', 'spot on', 'bang on', '彼女にばっちりキスされちゃったよ。']"
1693333530336,0,日本語::FMA,1900,23,1693333530334,2,2,365,34,3,1001,1697830903,師匠,[]
1693333536451,0,日本語::FMA,2300,40,1693333536450,2,2,380,9,1,1001,1697647861,同じ,"['same', 'identical', 'equal', 'uniform', 'equivalent', 'similar', 'common (origin)', 'changeless', 'alike', 'ジャズが使う音符は、バッハが使ったのと同じだ']"
1693333584777,0,日本語::FMA,2500,53,1693333584776,2,2,395,7,0,1001,1697828689,何でも無い,"['easy', 'trifling', 'harmless', 'of no concern', 'nothing', '何でもないことに大騒ぎするのはやめなさい。']"
1693333604100,0,日本語::FMA,1300,1,1693333604099,2,2,350,89,11,1001,1698431969,変形,"['transformation', 'variation', 'metamorphosis', 'modification', 'deformation', 'variety', 'deformity', 'monster', '私の議論はある意味では、『孤独な群集』でデビュド・リースマンが行った議論を変形したものである。']"
1693333670452,0,日本語::FMA,2100,25,1693333670451,2,2,367,33,2,1001,1697830909,結構,"['splendid', 'nice', 'wonderful', 'delightful', 'lovely', 'excellent', 'fine', '好奇心がお旺盛なのは大変に結構なことである。']"
1693333738124,0,日本語::FMA,1300,11,1693333738122,2,2,359,50,7,1001,1698343187,試験,"['examination', 'exam', 'test', 'とにかく、試験が終わってほっとしたよ。']"
1693333744866,0,日本語::FMA,2300,30,1693333744865,2,2,370,10,1,1001,1697656377,見学,"['inspection', 'study by observation', 'field trip', 'tour', 'review', 'その実施見学は非常にためになった。']"
1693333790879,0,日本語::FMA,1300,3,1693333790878,2,2,352,105,14,1001,1698424049,種,[]
1693333863221,0,日本語::FMA,2300,24,1693333863218,2,2,351,16,1,1001,1696490657,閣下,[]
1693333892337,0,日本語::FMA,1300,3,1693333892336,2,2,352,58,12,1001,1698429975,描く,"['to draw', 'to paint', 'to sketch', 'see: <a lang=""ja"" href=""#""><span>書く</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 2. to draw; to paint</span>', 'やっと絵を描き終えた。']"
1693333898941,0,日本語::FMA,1300,10,1693333898941,2,2,358,109,11,1001,1698297669,道具,"['tool', 'implement', 'instrument', 'utensil', 'apparatus', 'device', 'この道具はなんの役にもたたない。']"
1693333950545,0,日本語::FMA,2500,45,1693333950544,2,2,386,7,0,1001,1697700534,なかなか,[]
1693333981915,0,日本語::FMA,2100,22,1693333981915,2,2,354,19,2,1001,1696963276,暗殺,"['assassination', 'そのヤクザ達は対立するヤクザの親分を暗殺する計画の仲間に彼を入れた。']"
1693333993459,0,日本語::FMA,2500,51,1693333993459,2,2,393,7,0,1001,1697830970,知れる,"['to become known', 'to come to light', 'to be discovered', 'see: <a lang=""ja"" href=""#""><span>お里が知れる</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> to reveal one\\\'s (poor) upbringing (through poor manners, etc.); to betray one\\\'s origin; to give oneself away</span>', '杳として行方が知れない。']"
1693334017286,0,日本語::FMA,2500,25,1693334017286,2,2,353,9,0,1001,1696579107,見直す,[]
1693334048488,0,日本語::FMA,1300,3,1693334048487,2,2,351,49,9,1001,1698296296,肝,[]
1693334065260,0,日本語::FMA,2500,48,1693334065259,2,2,390,7,0,1001,1697830886,だが,"['but', 'however', '(and) yet', 'nevertheless', 'still', 'for all that', 'あなたに手紙を書くつもりだったのだが。']"
1693334082682,0,日本語::FMA,2500,33,1693334082682,2,2,366,9,0,1001,1697001408,広さ,"['area', 'extent', 'dimensions', 'size', 'この家の広さはどのくらいありますか。']"
1693334110262,0,日本語::FMA,1900,20,1693334110261,2,2,360,36,3,1001,1697645591,頑張り,"['tenacity', 'endurance', '私は持ち前の頑張りの精神で難関を突破した。']"
1693334118458,0,日本語::FMA,1300,10,1693334118458,2,2,352,81,9,1001,1697830983,残り,"['remnant', 'residue', 'remaining', 'left-over', '私たちの内残りの者はあとに残ることになっている。']"
1693334163261,0,日本語::FMA,1300,9,1693334163260,2,2,351,46,6,1001,1697777703,抜く,"['to pull out', 'to draw out', 'to extract', 'to unplug', 'to weed', '歯医者に行ってその歯を抜いてもらった方がよいですね。']"
1693334202962,0,日本語::FMA,1300,3,1693334202961,2,2,350,40,6,1001,1698209824,村,"['village', '町は村よりも大きい。']"
1693334209632,0,日本語::FMA,2500,53,1693334209632,2,2,397,7,0,1001,1697976851,出ていく,"['to go out and away', 'to leave', 'い may be dropped, particularly in plain or rough language', '彼は私に出てけと合図した。']"
1693334232992,0,日本語::FMA,1300,1,1693334232992,2,2,350,130,11,1001,1698431397,資格,"['qualifications', 'requirements', 'capabilities', '彼には弁護士の資格がある。']"
1693334240820,0,日本語::FMA,1300,13,1693334240820,2,2,355,30,6,1001,1697779819,証し,"['proof', 'evidence', 'sign', 'testimony', 'vindication', 'しかし、あなた方は私たちの証を受け入れません。']"
1693334252714,0,日本語::FMA,2100,31,1693334252713,2,2,373,17,2,1001,1697828695,銀,"['silver (Ag)', '雄弁は銀、沈黙は金。']"
1693334271512,0,日本語::FMA,2500,33,1693334271511,2,2,364,11,0,1001,1696827026,証,"['proof', 'evidence', 'sign', 'testimony', 'vindication', 'しかし、あなた方は私たちの証を受け入れません。']"
1693334280037,0,日本語::FMA,2500,57,1693334280037,2,2,403,7,0,1001,1698176276,細かい,"['small', '塩漬けキャベツを細かく切る。']"
1693334301012,0,日本語::FMA,1700,11,1693334301011,2,2,353,21,4,1001,1697778247,随分,"['very', 'extremely', 'surprisingly', 'considerably', 'awfully', 'terribly', '私たちはもうずいぶん長くここにいます。']"
1693334313737,0,日本語::FMA,2100,36,1693334313736,2,2,377,13,2,1001,1697744380,皮肉,"['irony', 'sarcasm', 'cynicism', 'satire', '私はあなたの皮肉な言葉は聞き捨てにはできません。']"
1693334337564,0,日本語::FMA,1300,3,1693334337564,2,2,352,59,8,1001,1698383780,晴れて,"['openly', 'publicly', 'in public', 'formally', 'officially', 'duly', '２人は今はれて夫婦だ。']"
1693334349037,0,日本語::FMA,2300,39,1693334349037,2,2,377,9,1,1001,1697480961,狗,"['dog (Canis (lupus) familiaris)', '彼女は吠える犬を怖がる。']"
